BHK_NO.,SQUARE_FT,LONGITUDE,LATITUDE,PRICE_PER_SQFT,LAT_LONG_INTERACTION,POSTED_BY_Dealer,POSTED_BY_Owner,UNDER_CONSTRUCTION_1,BHK_OR_RK_RK,RERA_1,READY_TO_MOVE_1,RESALE_1,SIZE_CATEGORY_Medium,SIZE_CATEGORY_Large,SIZE_CATEGORY_XLarge
1,617.0150987000001,19.161955,72.839616,0.1377600000050047,1395.74944400928,True,False,True,False,True,False,True,True,False,False
3,2229.215841,17.432316,78.488963,0.07625999998445193,1368.2444055283079,False,True,False,False,False,True,True,False,False,True
3,1553.022155,28.494868,77.410298,0.04649000000904688,2205.796223350664,True,False,False,False,True,True,True,False,True,False
1,625.0,22.54111,88.33778000000001,0.112,1991.2316161358,False,True,False,False,False,True,True,True,False,False
2,1100.052383,12.96991,77.59796,0.03818000001550835,1006.4385573836,True,False,False,False,False,True,True,False,True,False
2,1350.308642,30.660437,76.861517,0.025919999999526034,2356.6076997029295,False,True,False,False,False,True,True,False,True,False
2,800.0,12.80009,77.71181999999999,0.03375,994.7182900637999,True,False,True,False,False,False,True,True,False,False
1,420.6166888,19.048403,72.88731,0.3090699999823687,1388.3868544659301,True,False,True,False,True,False,True,False,False,False
2,1155.094095,12.928575,77.58572099999999,0.07704999998290184,1003.072812877575,True,False,True,False,True,False,True,False,True,False
2,1230.29604,28.629811,77.434197,0.026009999999674877,2216.926425046767,True,False,False,False,True,True,True,False,True,False
3,1374.207188,12.87004,77.673275,0.04730000000553046,999.658156181,True,False,False,False,False,True,True,False,True,False
3,1138.009518,23.368714,85.34384,0.04832999999565908,1994.37578862176,True,False,False,False,False,True,True,False,True,False
2,1300.148588,22.47,70.07,0.026920000008491336,1574.4728999999998,False,True,False,False,False,True,True,False,True,False
3,1805.257813,12.752264,77.45273900000001,0.08863000001872863,987.6977752510961,True,False,False,False,True,True,True,False,True,False
2,1020.134228,24.69028,78.41889,0.07450000001372369,1936.1843513892002,True,False,False,False,False,True,True,False,True,False
3,1617.357002,23.398893,85.335374,0.035489999999394076,1996.753285340982,True,False,True,False,False,False,True,False,True,False
2,1199.040767,10.986809,76.99759499999999,0.05004000001611288,845.9578697243549,False,True,False,False,False,True,True,False,True,False
2,1350.0,12.928059,77.55601,0.04,1002.64867308459,False,True,False,False,False,True,True,False,True,False
3,1495.51346,28.2102,76.8606,0.020059999994918136,2168.2528981200003,True,False,False,False,False,True,True,False,True,False
3,1581.977472,26.16667,91.76667,0.03994999999595443,2401.2281708889,True,False,True,False,False,False,True,False,True,False
3,1650.165017,13.09,80.27,0.0908999999725482,1050.7342999999998,True,False,False,False,False,True,True,False,True,False
1,22026.43172,19.058224,73.004837,0.00226999999980024,1391.3425366294878,True,False,False,False,False,True,True,False,False,True
2,1241.087932,12.8706,77.6279,0.03787000001221509,999.1176497399999,True,False,False,False,False,True,True,False,True,False
3,1554.290718,28.494868,77.410298,0.04568000000113235,2205.796223350664,True,False,False,False,True,True,True,False,True,False
2,1314.857894,12.96991,77.59796,0.09887000001537809,1006.4385573836,True,False,False,False,True,True,True,False,True,False
3,1500.115393,17.728853,83.308346,0.08666000002841115,1476.9614199071382,False,True,False,False,False,True,True,False,True,False
3,1270.078446,22.498882,88.31755600000001,0.026770000000456665,1987.046270972392,True,False,True,False,False,False,True,False,True,False
3,1301.066875,18.510418,73.781944,0.0768599999903925,1365.7346242925921,True,False,False,False,True,True,True,False,True,False
4,2400.0,30.692243,76.750614,0.0625,2355.648495287202,True,False,False,False,False,True,True,False,False,True
3,1133.658315,22.53028,88.33417,0.0882100000298591,1990.1935836676,True,False,True,False,False,False,True,False,True,False
3,1897.278651,12.96991,77.59796,0.052179999995161486,1006.4385573836,False,True,False,False,False,True,True,False,True,False
3,1450.577664,30.662283,76.822397,0.023369999994705556,2355.5500775523506,True,False,False,False,False,True,True,False,True,False
3,2063.015754,30.654128000000004,76.732427,0.0533199999984101,2352.1656390086564,True,False,True,False,True,False,True,False,False,True
2,1070.281841,24.69028,78.41889,0.16817999998189262,1936.1843513892002,True,False,False,False,False,True,True,False,True,False
3,1320.086153,18.52361,73.84778,0.14392999999902278,1367.9274760858002,True,False,False,False,False,True,True,False,True,False
2,960.0808489,13.09,80.27,0.03958000000056037,1050.7342999999998,False,True,False,False,False,True,True,True,False,False
1,700.0259269,13.011583,80.123114,0.0385699999992386,1042.528548029462,True,False,False,False,False,True,True,True,False,False
3,1849.924847,12.91,77.64,0.08648999999079422,1002.3324,True,False,False,False,False,True,True,False,True,False
2,1288.1679390000002,23.169982,77.477889,0.02095999999888213,1795.1612935279982,False,True,False,False,True,True,True,False,True,False
2,1130.1494710000002,22.66667,75.75,0.027430000009264256,1717.0002525,False,True,False,False,True,True,True,False,True,False
2,1183.166609,16.338,80.439059,0.02899000000430201,1314.2133459420002,True,False,False,False,False,True,True,False,True,False
3,2316.155182,13.337165,74.730644,0.03454000000592361,996.69492958426,False,True,False,False,False,True,True,False,False,True
2,1000.0,22.16904,71.65785600000001,0.0225,1588.5858759782402,False,True,False,False,False,True,True,True,False,False
1,650.0458856,19.0168,73.09646,0.06537999999918775,1390.060760528,True,False,False,False,False,True,True,True,False,False
2,1000.0,18.490075,73.968862,0.07,1367.6898060446501,False,True,False,False,False,True,True,True,False,False
2,870.0380642000001,18.476532,73.820689,0.09194999999633348,1363.950322570548,False,True,False,False,True,True,True,True,False,False
3,1767.1747289999998,22.5922,88.484911,0.045270000010281954,1999.0688062941997,True,False,False,False,False,True,True,False,True,False
2,765.0719167999999,11.100593,79.655702,0.09802999999489721,884.2255280312861,False,True,False,False,False,True,True,True,False,False
3,1577.287066,27.16726,75.70950500000001,0.06340000000989039,2056.8198068063,True,False,False,False,False,True,True,False,True,False
2,1280.788177,24.69028,78.41889,0.10150000002693654,1936.1843513892002,True,False,False,False,False,True,True,False,True,False
1,669.8920728999999,18.52361,73.84778,0.026870000001757002,1367.9274760858002,False,True,False,False,False,True,True,True,False,False
1,474.1935484,26.724219,88.326357,0.030999999999156463,2360.452907940183,True,False,True,False,False,False,True,False,False,False
2,1300.108342,18.50128,73.75016,0.0553800000154141,1364.4723602048,False,True,False,False,False,True,True,False,True,False
2,1306.103063,12.957468,77.516563,0.042110000013069415,1004.4183845424841,False,True,False,False,False,True,True,False,True,False
2,925.0243427,19.239813,72.962722,0.10270000000509176,1403.7891272509862,True,False,False,False,False,True,True,True,False,False
2,1200.120012,12.897859,77.617213,0.06666000000006665,1001.0958692469671,False,True,False,False,True,True,True,False,True,False
3,1795.063575,30.752321,76.772816,0.026740000002506877,2360.9422817059362,True,False,False,False,False,True,True,False,True,False
3,1554.243084,12.8706,77.6279,0.06433999998419809,999.1176497399999,True,False,True,False,True,False,True,False,True,False
3,1234.285714,22.498882,88.31755600000001,0.03500000000810185,1987.046270972392,True,False,False,False,False,True,True,False,True,False
3,1280.081925,28.9196,76.8972,0.0390600000074214,2223.83626512,False,True,False,False,False,True,True,False,True,False
2,779.8791187,22.5922,88.484911,0.05129000000240678,1999.0688062941997,True,False,False,False,False,True,True,True,False,False
2,539.2081343,24.6902,78.416,0.25964000001919113,1936.1067232,True,False,False,False,False,True,True,True,False,False
1,630.1050175,19.4559,72.8114,0.042850000000198375,1416.61131726,True,False,False,False,True,True,True,True,False,False
2,1232.162459,28.381971000000004,77.347688,0.03643999999516298,2195.279837733048,True,False,False,False,True,True,True,False,True,False
3,1860.288535,22.5922,88.484911,0.05267999998720629,1999.0688062941997,False,True,False,False,False,True,True,False,True,False
3,1645.962733,28.406388,77.342588,0.032199999998420374,2197.0235636521443,True,False,False,False,False,True,True,False,True,False
3,1660.095455,30.662283,76.822397,0.048190000014185934,2355.5500775523506,False,True,False,False,True,True,True,False,True,False
2,780.0312012,24.090195,87.990011,0.038460000002369134,2119.696523042145,False,True,False,False,False,True,True,True,False,False
4,2200.220022,12.997946,77.612863,0.07272000000007273,1008.8078021793981,True,False,False,False,False,True,True,False,False,True
2,900.0,28.691929,77.329477,0.03,2218.7318636911327,False,True,False,False,False,True,True,True,False,False
2,1158.460902,30.723966,76.766104,0.12084999999421646,2358.559169248464,True,False,False,False,False,True,True,False,True,False
3,1262.9629630000002,26.724219,88.326357,0.02699999999920821,2360.452907940183,True,False,True,False,False,False,True,False,True,False
3,1275.331936,28.698133,77.335746,0.028619999993476208,2219.3915243622178,True,False,False,False,True,True,True,False,True,False
2,1157.052918,28.9196,76.8972,0.05877000000789937,2223.83626512,True,False,False,False,False,True,True,False,True,False
3,1325.255585,22.706116,73.11498,0.026410000000113183,1660.1572172176802,False,True,False,False,False,True,True,False,True,False
1,670.0167504,18.53,73.84,0.04776000000133728,1368.2552,True,False,True,False,True,False,True,True,False,False
3,3248.730964,28.560719,77.386208,0.04925000000707969,2210.205741163552,False,True,False,False,False,True,True,False,False,True
2,1149.954002,12.9828,80.1264,0.04347999999394759,1040.26502592,False,True,False,False,False,True,True,False,True,False
1,661.0439936,18.96,72.82,0.0877400000023236,1380.6671999999999,True,False,False,False,False,True,True,True,False,False
3,1602.084012,28.368269,77.37273,0.03070999999468193,2194.93041790437,True,False,False,False,False,True,True,False,True,False
2,1300.236407,12.96991,77.59796,0.04229999998761763,1006.4385573836,False,True,False,False,False,True,True,False,True,False
2,620.0676437000001,22.610226,88.428003,0.026610000001843343,1999.377132558678,True,False,False,False,False,True,True,True,False,False
2,1079.969144,30.382066,78.123734,0.038889999990592325,2373.560442554444,False,True,False,False,False,True,True,False,True,False
2,917.3333332999998,15.533255,73.761837,0.03750000000136265,1145.761423389435,True,False,True,False,True,False,True,True,False,False
2,1255.230126,28.579845,77.403693,0.047799999981836004,2212.185548367585,False,True,False,False,True,True,True,False,True,False
2,1290.019937,13.01926,77.64723599999999,0.08526999997830266,1010.9095537653599,False,True,False,False,False,True,True,False,True,False
1,649.0599821000001,19.033956,73.075342,0.08935999999929743,1390.912844312952,True,False,False,False,False,True,True,True,False,False
2,870.213824,22.505812,88.299199,0.04021999999852909,1987.245172444588,True,False,False,False,False,True,True,True,False,False
3,1549.780839,12.994454,77.624945,0.06388000000301979,1008.69377705503,False,True,False,False,False,True,True,False,True,False
3,1584.835301,26.86056,80.91583,0.03218000000872015,2173.4445066648,False,True,False,False,True,True,True,False,True,False
2,1264.19934,28.874383,77.113251,0.027290000009017566,2226.5975437491334,True,False,False,False,False,True,True,False,True,False
2,1375.0,21.0,77.0,0.08,1617.0,False,True,False,False,False,True,True,False,True,False
3,1350.024546,28.602325,77.40199399999999,0.08147999999401492,2213.8769880360496,False,True,False,False,True,True,True,False,True,False
1,608.9743589999999,18.440853,73.90536,0.06239999999737264,1362.87787967208,True,False,False,False,False,True,True,True,False,False
1,538.1855459,28.6496,77.402621,0.039019999998108464,2217.5541306016,False,True,False,False,False,True,True,True,False,False
2,697.932874,12.90579,77.54264,0.04498999999819467,1000.7490278856001,True,False,False,False,False,True,True,True,False,False
3,1380.145278,28.381971000000004,77.347688,0.04130000001347684,2195.279837733048,True,False,False,False,True,True,True,False,True,False
2,1012.145749,12.93687,77.720248,0.06915999999917008,1005.45674474376,True,False,False,False,True,True,True,False,True,False
3,1771.533293,24.536408,73.72256,0.03273999999276333,1808.8868109644802,False,True,False,False,False,True,True,False,True,False
2,1155.167031,30.662283,76.822397,0.032029999997463574,2355.5500775523506,True,False,False,False,False,True,True,False,True,False
2,1089.133701,28.5822,77.3293,0.07987999996705639,2210.24151846,True,False,False,False,False,True,True,False,True,False
1,669.8297516,18.96,72.82,0.03583000000025678,1380.6671999999999,True,False,False,False,False,True,True,True,False,False
4,2508.623393,22.5922,88.484911,0.06377999999779162,1999.0688062941997,True,False,False,False,False,True,True,False,False,True
1,690.0120752,19.245347,73.124577,0.057970000000950705,1407.307858593219,True,False,False,False,False,True,True,True,False,False
2,550.0442,19.18,72.96333,0.10180999999636392,1399.4366694,True,False,False,False,False,True,True,True,False,False
2,500.0,26.91667,75.86667,0.013,2042.0781203889,False,True,False,False,False,True,True,False,False,False
3,1414.913958,28.536585,77.383669,0.052299999997597026,2208.265648030365,False,True,True,False,False,False,True,False,True,False
3,1575.157516,21.189685,72.841062,0.044439999992991176,1543.47915884547,False,True,False,False,False,True,True,False,True,False
2,984.9086577,12.96991,77.59796,0.06294999999775105,1006.4385573836,True,False,False,False,False,True,True,True,False,False
3,1097.453907,20.27801,72.84170999999999,0.022779999998669646,1477.0849237970997,False,True,False,False,True,True,True,False,True,False
2,610.1281269,22.071771,88.228323,0.0327800000003573,1947.355340970033,False,True,False,False,False,True,True,True,False,False
2,1246.105919,18.966114,73.148278,0.05457000000013642,1387.338579451692,True,False,False,False,True,True,True,False,True,False
3,2039.72088,28.394375,77.35722700000001,0.03726000000549094,2196.5101123981253,True,False,False,False,False,True,True,False,False,True
2,1000.0,22.54111,88.33778000000001,0.0425,1991.2316161358,False,True,False,False,False,True,True,True,False,False
3,1733.3333329999998,8.902999999999999,76.601137,0.045000000008653854,681.9799227109999,False,False,True,False,True,False,False,False,True,False
1,916.0683337000002,18.52361,73.84778,0.04039000000202714,1367.9274760858002,False,True,False,False,False,True,True,True,False,False
2,840.1155159,22.48475,88.322019,0.03808999999924891,1985.8985167102499,False,True,False,False,False,True,True,True,False,False
3,1500.176491,12.301281,76.29683399999999,0.05666000001329177,938.5487944443538,False,True,False,False,False,True,True,False,True,False
2,810.9642365,27.097356,78.581563,0.12330999999652882,2129.352587647428,True,False,True,False,False,False,True,True,False,False
2,1199.904008,17.449978,78.48367900000001,0.04166999998886578,1369.5384719090623,False,True,True,False,False,False,True,False,True,False
2,1400.124456,28.5722,77.3331,0.06427999997737344,2209.57679982,True,False,False,False,False,True,True,False,True,False
3,1512.401694,20.029201,73.787918,0.06611999999518647,1477.913040993518,True,False,False,False,False,True,True,False,True,False
3,1285.046729,12.96991,77.59796,0.04279999999906618,1006.4385573836,False,True,False,False,False,True,True,False,True,False
1,719.9895274,19.116670000000003,73.73333000000001,0.07639000000265837,1409.5357376111003,False,True,False,False,True,True,True,True,False,False
3,1690.305032,28.558047,77.392752,0.051470000001751164,2210.185849075344,True,False,False,False,True,True,True,False,True,False
2,1346.718903,16.526106,80.602623,0.04084000000109897,1332.0474915760378,False,True,False,False,False,True,True,False,True,False
1,670.0915792000001,19.148338,72.995687,0.04476999999883,1397.746087218206,True,False,False,False,False,True,True,True,False,False
1,600.0315806,12.9396,77.5452,0.06333000000100328,1003.4038699199999,False,True,False,False,False,True,True,True,False,False
2,775.0356924,18.5823,73.983,0.049030000002100546,1374.7743009,True,False,False,False,False,True,True,True,False,False
2,1042.028482,27.16726,75.70950500000001,0.05758000000618026,2056.8198068063,True,False,False,False,True,True,True,False,True,False
4,2364.864865,30.698289000000003,76.835708,0.05919999999661714,2358.7247697036123,True,False,False,False,False,True,True,False,False,True
1,649.6415771000001,30.662283,76.822397,0.02231999999865772,2355.5500775523506,True,False,False,False,False,True,True,True,False,False
2,1085.161595,30.706256,75.70013399999999,0.042389999988895664,2324.4676938383036,True,False,False,False,False,True,True,False,True,False
3,1700.071582,26.16667,91.76667,0.05587999999872947,2401.2281708889,False,True,False,False,False,True,True,False,True,False
3,1450.073421,28.576117,77.382136,0.054480000016495715,2211.280972045912,False,True,False,False,True,True,True,False,True,False
2,749.6940024,26.8626,75.7633,0.032680000002091515,2035.19922258,True,False,False,False,False,True,True,True,False,False
2,1030.065023,19.1758,72.8643,0.15532999997806932,1397.23124394,True,False,False,False,False,True,True,False,True,False
2,1300.169587,12.863421,77.652405,0.03538000000918341,998.8755771775051,True,False,False,False,False,True,True,False,True,False
2,3600.0,21.052588,79.052767,0.022000000000000002,1664.265333910996,True,False,True,False,False,False,True,False,False,True
2,1116.217991,40.839487,31.159234,0.03045999999475013,1272.527131872958,False,True,False,False,False,True,True,False,True,False
2,6456.241033,15.047865,74.258945,0.0069699999999984505,1117.438579402425,False,True,False,False,False,True,True,False,False,True
2,1093.102149,15.389936,75.097687,0.05305999997626937,1155.7485966780318,False,True,False,False,False,True,True,False,True,False
2,1020.199959,28.579845,77.403693,0.04901000000922368,2212.185548367585,False,True,False,False,True,True,True,False,True,False
2,825.1676122,28.506454,77.40956800000001,0.03877999999864755,2206.672289351872,True,False,False,False,False,True,True,True,False,False
2,824.9463785,22.498882,88.31755600000001,0.0606099999989272,1987.046270972392,False,True,False,False,False,True,True,True,False,False
3,1304.915181,19.126499,72.99956,0.11494999995712364,1396.22601134044,True,False,False,False,False,True,True,False,True,False
2,1220.188575,28.97083,79.39721999999999,0.018029999994058295,2300.2033630926,False,True,False,False,False,True,True,False,True,False
2,1055.099648,18.5993,73.7625,0.08530000002426312,1371.93086625,False,True,False,False,False,True,True,False,True,False
1,653.8704915,17.505115,74.58623,0.047409999996918355,1305.64053356645,True,False,False,False,False,True,True,True,False,False
2,600.0,21.372741,80.905985,0.025,1729.182662754885,False,True,False,False,False,True,True,True,False,False
2,558.5344057,22.294094,73.23368599999999,0.022380000000777035,1632.678679650484,False,False,True,False,True,False,False,True,False,False
3,1718.8037129999998,12.808137,77.58308000000001,0.08726999998050389,993.6947175219601,True,False,False,False,True,True,True,False,True,False
2,778.5192247,16.600566,80.684133,0.0314699999983186,1339.402275019278,False,True,False,False,False,True,True,True,False,False
3,1060.006092,13.11389,77.59833,0.06565999999932075,1017.6159638037,True,False,True,False,True,False,True,False,True,False
3,1333.333333,22.483471,88.417711,0.03300000000825,1987.9370411548812,True,False,False,False,False,True,True,False,True,False
2,1300.178775,12.96991,77.59796,0.061529999980195024,1006.4385573836,False,True,False,False,False,True,True,False,True,False
2,840.0039529999999,19.044252,73.07065,0.1011899999951548,1391.5758724038,True,False,False,False,False,True,True,True,False,False
3,1285.152706,22.788421,86.180615,0.06614000001957744,1963.920136658915,True,False,False,False,False,True,True,False,True,False
2,758.8774341,12.9974,80.0966,0.034920000001618184,1041.04754884,False,True,False,False,False,True,True,True,False,False
3,1200.0,28.579004,77.431173,0.0375,2212.905802891692,False,True,False,False,False,True,True,False,True,False
3,1569.037657,13.070052,77.62715,0.07647999999530922,1014.5908871118,True,False,False,False,False,True,True,False,True,False
2,1400.1680199999998,13.0631,80.1719,0.07142000000828473,1047.29354689,False,True,False,False,False,True,True,False,True,False
3,1472.75405,12.928575,77.58572099999999,0.067900000003395,1003.072812877575,True,False,False,False,True,True,False,False,True,False
3,1766.186227,13.11389,77.59833,0.0437100000100952,1017.6159638037,True,False,False,False,True,True,True,False,True,False
3,1532.329495,28.629811,77.434197,0.03387000000283882,2216.926425046767,True,False,False,False,False,True,True,False,True,False
3,1665.186501,10.159679,76.38519000000001,0.045039999996973314,776.0490107540102,False,True,False,False,False,True,True,False,True,False
2,1400.037334,11.013061,76.950136,0.05357000001258538,847.456541726296,False,True,False,False,False,True,True,False,True,False
2,955.0239234,19.245347,73.124577,0.052250000002460675,1407.307858593219,True,False,False,False,True,True,True,True,False,False
1,516.7424556,21.080371,71.769347,0.024189999998134468,1512.9244611877368,False,True,False,False,False,True,True,True,False,False
1,644.983462,19.18,72.96333,0.09069999999472854,1399.4366694,True,False,False,False,True,True,True,True,False,False
2,743.9972946,18.5993,73.7625,0.05913999999644622,1371.93086625,False,True,False,False,False,True,True,True,False,False
3,1341.127923,12.8458,77.6727,0.058159999998747325,997.7679696600002,True,False,False,False,True,True,True,False,True,False
3,1264.066595,22.54111,88.33778000000001,0.06486999998603712,1991.2316161358,True,False,False,False,False,True,True,False,True,False
2,985.2911545,18.669919,73.853723,0.04963000000219732,1378.843026258437,True,False,True,False,True,False,True,True,False,False
3,1393.229167,26.900926,75.775927,0.030719999992650168,2038.4426048084017,True,False,False,False,True,True,True,False,True,False
2,1170.091324,18.52361,73.84778,0.07008000001203325,1367.9274760858002,True,False,False,False,False,True,True,False,True,False
2,1250.0,19.01891,73.039292,0.128,1389.1277210117203,True,False,False,False,False,True,True,False,True,False
3,1349.948079,26.507928000000003,80.296745,0.04814999999714804,2128.5003350943603,True,False,True,False,False,False,True,False,True,False
1,640.0487656,28.5889,77.3352,0.06562000000207484,2210.92829928,True,False,False,False,False,True,True,True,False,False
3,1650.165017,18.097689000000003,74.735239,0.08483999997437831,1352.5351127626714,True,False,False,False,False,True,True,False,True,False
2,1195.151101,12.96991,77.59796,0.05857000001207379,1006.4385573836,False,True,False,False,False,True,True,False,True,False
3,4500.0,22.593463,72.931875,0.02,1647.7836193331252,False,True,False,False,False,True,True,False,False,True
2,1060.007186,12.97394,77.575361,0.05566000002569794,1006.4580790923401,False,True,False,False,False,True,True,False,True,False
2,1070.090958,28.5706,77.3239,0.07475999998123524,2209.19021734,True,False,False,False,False,True,True,False,True,False
1,675.6756757,27.61194,75.13972,0.020719999999254078,2074.7534402568,False,True,False,False,False,True,True,True,False,False
2,930.0359332,22.172927,88.301004,0.04731000000033117,1957.8917157187082,False,True,False,False,False,True,True,True,False,False
3,2562.870415,30.696627000000003,76.693764,0.06242999999670292,2354.239866734028,True,False,True,False,True,False,True,False,False,True
5,4230.769231,28.469063,77.308984,0.025999999998581817,2200.9143359619916,False,True,False,False,True,True,True,False,False,True
3,1350.0,22.665579,75.911139,0.02,1720.5699179844812,True,False,False,False,False,True,True,False,True,False
2,800.0,24.090195,87.990011,0.03625,2119.696523042145,False,True,False,False,False,True,True,True,False,False
3,851.2867527000001,19.249861,72.96386600000001,0.15270999999434148,1404.5442785226262,True,False,True,False,True,False,False,True,False,False
3,1578.753228,30.662283,76.822397,0.0271099999929818,2355.5500775523506,True,False,False,False,True,True,True,False,True,False
2,1065.061357,30.739541,76.782158,0.08637999998341879,2360.248293909478,True,False,False,False,False,True,True,False,True,False
2,1334.85377,12.9143,77.6764,0.0745399999881635,1003.1363325200001,False,True,False,False,False,True,True,False,True,False
3,2164.093768,30.73528,76.79111,0.034979999997855914,2360.1962673608,True,False,True,False,True,False,True,False,False,True
3,1905.00381,28.379679,77.357566,0.03937000000015748,2195.382891301314,True,False,True,False,True,False,True,False,True,False
2,1100.09507,19.049989,73.077321,0.07362999999627304,1392.122161199469,True,False,False,False,True,True,True,False,True,False
3,1666.666667,26.445609,80.326679,0.0389999999922,2124.287945102511,False,True,False,False,False,True,True,False,True,False
3,1925.070339,26.906098,75.825254,0.06753000000380766,2040.161714998892,False,True,False,False,False,True,True,False,True,False
3,1510.211086,20.098413,79.10786,0.05827000001243535,1589.9424418261801,False,True,False,False,False,True,True,False,True,False
2,1190.146692,12.864738,77.547489,0.036130000015157794,997.6281285428819,True,False,False,False,False,True,True,False,True,False
2,910.2787456,30.74,76.65,0.022960000001124928,2356.221,True,False,False,False,True,True,True,True,False,False
1,550.0673552000001,28.568096,77.390253,0.04453999999889467,2210.892177168288,False,True,False,False,True,True,True,True,False,False
2,998.0582524,16.208232000000002,77.336217,0.02575000000070136,1253.4833471383442,False,True,False,False,False,True,False,True,False,False
3,1408.145581,22.632263,88.43538199999999,0.046159999986535485,2001.4928239294657,False,True,False,False,False,True,True,False,True,False
1,650.0465982999999,24.69028,78.41889,0.04292000000148297,1936.1843513892002,True,False,False,False,True,True,True,True,False,False
3,1335.0,24.624009,78.858624,0.06,1941.8154671036161,False,False,True,False,True,False,False,False,True,False
1,508.0313784,21.104470000000003,79.092709,0.13385000000228334,1669.2097043092301,True,False,False,False,False,True,True,True,False,False
1,410.0084104,19.18,72.96333,0.1426800000100681,1399.4366694,True,False,True,False,True,False,False,False,False,False
3,1350.337584,30.662283,76.822397,0.026660000007820265,2355.5500775523506,True,False,False,False,False,True,True,False,True,False
2,1350.048216,28.5942,77.3675,0.05185000000029629,2212.2617685000005,True,False,False,False,False,True,True,False,True,False
3,1540.041068,16.481141,80.688775,0.048699999992467734,1329.8430778922752,False,True,False,False,False,True,True,False,True,False
1,624.0358996,19.161955,72.839616,0.14261999999847444,1395.74944400928,True,False,True,False,True,False,True,True,False,False
2,980.0490025,12.305061,76.64028,0.14284999999272996,943.0633204570801,False,True,False,False,False,True,True,True,False,False
2,850.2772643,14.461706,75.894216,0.02705000000080562,1097.559838892496,False,True,False,False,False,True,True,True,False,False
3,1464.84375,20.098413,79.10786,0.0512,1589.9424418261801,True,False,False,False,False,True,True,False,True,False
3,1924.927815,23.35556,85.33471999999999,0.0415600000044677,1993.0401730431997,False,True,False,False,False,True,True,False,True,False
2,800.0,12.91716,80.19287,0.0625,1035.8641326492,False,True,False,False,False,True,True,True,False,False
3,2462.620932,30.661104,76.746082,0.056850000006415935,2353.119601794528,True,False,False,False,True,True,True,False,False,True
3,1429.646351,16.609758,80.617778,0.039869999989948564,1339.041783077724,False,True,False,False,False,True,True,False,True,False
2,991.7121201,19.221571,73.042474,0.14117000000552882,1403.991100006654,True,False,True,False,True,False,True,True,False,False
3,2000.0,18.576018,73.793901,0.085,1370.7968332662183,True,False,False,False,True,True,True,False,True,False
2,895.140665,12.760339,80.004278,0.03909999999832429,1020.881708730242,True,False,False,False,True,True,True,True,False,False
2,1195.652174,28.403138,77.070052,0.09199999999330909,2189.031322623176,True,False,True,False,False,False,False,False,True,False
3,1501.072194,13.116079999999998,78.13698000000001,0.05596000001582868,1024.8508806384,True,False,False,False,False,True,True,False,True,False
1,710.0012241000001,19.283359,72.864964,0.08169000000460702,1405.081259334076,True,False,True,False,False,False,True,True,False,False
2,959.7806216,21.232813,72.832454,0.03281999999904978,1546.437876113102,False,True,False,False,False,True,True,True,False,False
3,1810.385898,26.850391,75.814198,0.041980000001082644,2035.640859651418,True,False,False,False,False,True,True,False,True,False
2,1200.331126,14.8,74.13333,0.02415999999653429,1097.173284,False,True,False,False,False,True,True,False,True,False
2,1160.3375529999998,19.48,75.38,0.033179999992640076,1468.4024,False,False,False,False,False,True,False,False,True,False
3,1358.3815029999998,26.781748,81.006714,0.034599999997202556,2169.5014006560723,True,False,False,False,True,True,True,False,True,False
1,600.0,19.000869,73.118903,0.1,1389.3226973267072,True,False,False,False,False,True,True,True,False,False
2,1120.1236,13.11389,77.59833,0.051779999992857935,1017.6159638037,False,True,False,False,True,True,True,False,True,False
2,1191.913096,28.376683,77.047179,0.06627999999758372,2186.343374527257,True,False,True,False,False,False,False,False,True,False
2,1154.734411,22.616946,88.431928,0.03464000000256336,2000.0601402518878,False,True,False,False,False,True,True,False,True,False
3,1162.913627,24.69028,78.41889,0.0945900000189782,1936.1843513892002,True,False,False,False,True,True,True,False,True,False
4,3200.0,22.311323,73.121275,0.03125,1631.432384696825,True,False,False,False,False,True,True,False,False,True
1,685.0036885,18.556218,73.81130300000001,0.09488999999742338,1369.6586293320543,True,False,False,False,False,True,True,True,False,False
3,2423.263328,21.143354,72.770931,0.049519999998943576,1538.621555042574,True,False,False,False,False,True,True,False,False,True
3,1375.404531,19.998771,85.459795,0.030899999994256237,1709.0908699119452,False,True,False,False,False,True,True,False,True,False
2,1227.244835,12.8706,77.6279,0.048890000013729944,999.1176497399999,False,True,False,False,False,True,True,False,True,False
2,800.0,13.09,80.27,0.04625,1050.7342999999998,False,True,False,False,False,True,True,True,False,False
3,1599.607458,12.9958935,77.761394,0.05095000000931479,1010.5787948355389,True,False,False,False,True,True,True,False,True,False
3,1800.25718,30.664299,76.817624,0.023329999994778524,2355.558590805576,True,False,False,False,False,True,True,False,True,False
2,749.9414107999999,22.486964,88.313191,0.042670000001552126,1985.895546742124,False,True,False,False,False,True,True,True,False,False
2,601.9744762999999,22.7,88.35,0.04152999999877238,2005.5449999999998,True,False,True,False,False,False,True,True,False,False
2,1004.722194,18.96,72.82,0.09953000003103346,1380.6671999999999,True,False,False,False,False,True,True,False,True,False
1,640.0186187,19.235,72.8598,0.17187000000629823,1401.458253,True,False,False,False,False,True,True,True,False,False
2,925.0693802,12.95268,77.57061,0.10810000000041078,1004.7472887348001,True,False,False,False,False,True,True,True,False,False
