BHK_NO.,SQUARE_FT,LONGITUDE,LATITUDE,PRICE_PER_SQFT,LAT_LONG_INTERACTION,POSTED_BY_Dealer,POSTED_BY_Owner,UNDER_CONSTRUCTION_1,BHK_OR_RK_RK,RERA_1,READY_TO_MOVE_1,RESALE_1,SIZE_CATEGORY_Medium,SIZE_CATEGORY_Large,SIZE_CATEGORY_XLarge
2,1359.81217,12.9847,77.5491,0.05110999999360206,1006.95179877,False,True,False,False,False,True,True,False,True,False
2,1100.046318,18.96667,72.83333,0.0863599999795645,1381.4057351111,True,False,False,False,True,True,True,False,True,False
3,1600.0,28.9196,76.8972,0.05375,2223.83626512,True,False,False,False,False,True,True,False,True,False
2,1015.02233,12.985039,77.54383,0.07389000003576277,1006.90965675937,False,True,False,False,False,True,True,False,True,False
3,1250.0,19.864265,75.326624,0.056,1496.3080206913598,True,False,False,False,False,True,True,False,True,False
3,1125.100455,26.936933000000003,80.941263,0.03733000001319882,2180.3093783663794,True,False,True,False,True,False,True,False,True,False
2,700.0538502999999,22.485533,88.377625,0.03713999999979716,1987.2180033991249,True,False,False,False,False,True,True,True,False,False
2,1345.111423,30.661104,76.746082,0.04981000001514373,2353.119601794528,True,False,False,False,True,True,True,False,True,False
3,1714.032954,19.0905,72.9078,0.18085999996473814,1391.8463558999997,True,False,False,False,True,True,True,False,True,False
2,880.0393313999999,18.5084,73.6892,0.0406799999984637,1363.8691892800002,False,True,False,False,True,True,True,True,False,False
3,2680.311891,26.8626,75.7633,0.041039999997522676,2035.19922258,True,False,False,False,True,True,True,False,False,True
2,1109.09914,22.706116,73.11498,0.022089999997655756,1660.1572172176802,False,True,False,False,False,True,True,False,True,False
2,1372.212693,18.5853,73.7413,0.058299999998615376,1370.50418289,True,False,False,False,True,True,True,False,True,False
3,1685.247602,12.9255,77.6765,0.07713999998915293,1004.00760075,True,False,False,False,False,True,True,False,True,False
1,420.3476774,18.96667,72.83333,0.07018000000016177,1381.4057351111,True,False,True,False,True,False,True,False,False,False
4,1670.186216,22.12703,88.51872900000001,0.052090000005125175,1958.6565721448703,True,False,False,False,False,True,True,False,True,False
2,1000.0,17.815234,83.35818,0.022,1485.04548251412,True,False,True,False,False,False,True,True,False,False
3,1151.867591,13.09,80.27,0.044710000005547514,1050.7342999999998,True,False,False,False,False,True,True,False,True,False
3,1500.0,12.96991,77.59796,0.056,1006.4385573836,True,False,False,False,False,True,True,False,True,False
1,670.0299543,18.973908,73.02510600000001,0.12685999999627182,1385.5716429342483,True,False,False,False,False,True,True,True,False,False
1,650.0091001000001,18.9069,72.8106,0.3846100000162136,1376.6227331399998,True,False,False,False,False,True,True,True,False,False
1,680.0793426,18.964489,73.019574,0.07057999999895895,1384.778907907686,True,False,True,False,True,False,True,True,False,False
3,2465.656921,18.58584,73.471734,0.17034000003117222,1365.53389264656,True,False,True,False,True,False,True,False,False,True
4,4000.0,26.4725,80.33111,0.0625,2126.565309475,True,False,False,False,False,True,True,False,False,True
1,550.0,16.119135999999997,73.724075,0.02,1188.3683913991997,False,True,False,False,False,True,True,True,False,False
6,4175.878163,24.545961,73.701494,0.04070999999623313,1809.0739973657337,False,True,False,False,False,True,True,False,False,True
2,1200.141193,28.552626,77.33394799999999,0.05666000000384955,2208.087294347448,True,False,False,False,False,True,True,False,True,False
3,1049.93598,22.603606,88.406203,0.03904999998190366,1998.2989805680181,True,False,True,False,False,False,True,False,True,False
2,5764.075067,12.96991,77.59796,0.007460000000031228,1006.4385573836,False,True,False,False,False,True,True,False,False,True
3,1230.6333029999998,19.078305,72.90593100000001,0.3169099999563396,1390.9215879269552,True,False,False,False,False,True,True,False,True,False
3,1449.82831,20.925864,78.87096700000001,0.02620999999648234,1650.4431289904883,False,False,True,False,False,False,False,False,True,False
2,762.2641509,22.747639000000003,88.600902,0.026500000001508664,2015.4613337703784,True,False,True,False,False,False,True,True,False,False
1,560.1034037000001,19.116670000000003,73.73333000000001,0.0464200000004392,1409.5357376111003,False,True,False,False,False,True,True,True,False,False
3,1390.076989,18.669919,73.853723,0.04675999999594267,1378.843026258437,True,False,False,False,True,True,True,False,True,False
3,1300.236407,25.61,85.14139,0.04229999998761763,2180.4709979,False,True,False,False,False,True,True,False,True,False
1,626.9230769,27.673793,85.325643,0.02600000000095706,2361.284181973899,False,False,True,False,True,False,False,True,False,False
1,297.0179399,24.69028,78.41889,0.08416999999534372,1936.1843513892002,True,False,False,False,True,True,False,False,False,False
2,1205.489614,15.40194,74.04333000000001,0.05392000001088354,1140.4109260602002,False,True,False,False,False,True,True,False,True,False
3,1820.287936,13.141581,77.749756,0.06043000001511849,1021.754716204236,True,False,False,False,False,True,True,False,True,False
3,1475.237092,13.013312,77.662077,0.047449999989560995,1010.640838569024,False,True,False,False,False,True,True,False,True,False
2,800.0,28.644114,77.338923,0.0625,2215.3049270492215,False,True,False,False,False,True,True,True,False,False
3,1400.124456,24.395822,78.989627,0.03213999998868672,1927.0168801383938,False,True,False,False,False,True,True,False,True,False
2,925.0693802,19.811319,72.76894,0.032430000000123235,1441.6486836318602,False,True,False,False,False,True,True,True,False,False
3,1646.84355,28.546788,77.37849399999999,0.054649999995445835,2208.9074639772716,True,False,False,False,True,True,True,False,True,False
2,986.4536297,28.57,77.32,0.02879000000094987,2209.0324,True,False,False,False,False,True,True,True,False,False
3,1816.163858,18.5442,73.7948,0.09911000001851156,1368.4655301599998,True,False,False,False,True,True,True,False,True,False
2,960.0614439,21.725261,73.02358100000001,0.02604000000087911,1586.4563563796412,False,True,False,False,False,True,True,True,False,False
2,1075.129534,27.16726,75.70950500000001,0.07719999997693301,2056.8198068063,True,False,False,False,True,True,True,False,True,False
2,649.1398896000001,19.18,72.96333,0.18486000001316202,1399.4366694,True,False,True,False,True,False,True,True,False,False
2,852.0630661,25.879721,86.587391,0.02980999999948243,2240.857521197911,True,False,True,False,True,False,True,True,False,False
2,2000.0,28.2102,76.8606,0.019,2168.2528981200003,False,True,False,False,False,True,True,False,True,False
2,940.1441554,12.863589,77.656426,0.06382000000252301,998.9403472729139,True,False,False,False,True,True,True,True,False,False
3,1050.126015,23.16164,79.92920500000001,0.07142000000828472,1851.2914716962,False,True,False,False,False,True,True,False,True,False
4,2388.888889,28.449774,76.971789,0.03599999999832559,2189.830001425686,True,False,False,False,True,True,False,False,False,True
2,1200.1297439999998,23.163669,77.422617,0.030829999993734016,1793.3918733017729,False,True,False,False,False,True,True,False,True,False
3,1600.0,12.898066,74.834558,0.045,965.221068164828,False,False,True,False,True,False,False,False,True,False
1,782.0469228,24.395822,78.989627,0.029410000000577974,1927.0168801383938,False,True,False,False,False,True,True,True,False,False
2,948.8686086,13.09,80.27,0.07998999999798287,1050.7342999999998,False,False,True,False,False,False,False,True,False,False
2,1250.0,11.026678,76.903583,0.0368,847.9910467872741,False,True,False,False,False,True,True,False,True,False
3,1920.438957,20.275267000000003,85.86240699999999,0.07290000001806879,1740.883227187669,False,True,False,False,False,True,True,False,True,False
3,1395.089286,30.73528,76.79111,0.03583999999265997,2360.1962673608,True,False,True,False,True,False,True,False,True,False
2,1128.080528,15.545,73.76306,0.11523999995858453,1146.6467676999998,False,False,False,False,False,True,False,False,True,False
3,1100.244499,28.695519,77.45466400000001,0.040899999991729115,2222.601782450616,False,True,False,False,False,True,True,False,True,False
2,1080.093054,28.560719,77.386208,0.0601800000095177,2210.205741163552,False,True,False,False,True,True,True,False,True,False
2,1175.213675,10.52,76.21,0.028080000005105455,801.7291999999999,True,False,False,False,False,True,True,False,True,False
1,528.7009063,26.928785,75.828002,0.026480000002224318,2041.95596283757,True,False,False,False,False,True,False,True,False,False
2,1000.0,12.888533,77.573418,0.05,999.8075578157941,False,True,False,False,False,True,True,True,False,False
4,3304.692664,9.930471,76.271273,0.0453899999942627,757.409664659583,True,False,False,False,False,True,True,False,False,True
3,1585.211446,18.5823,73.983,0.03948999999839769,1374.7743009,True,False,False,False,True,True,True,False,True,False
2,800.0,25.476749,81.85470600000001,0.0625,2085.3917992307943,False,True,False,False,False,True,True,True,False,False
2,1082.016879,21.15389,79.08306,0.046210000019787124,1672.9143521034,False,True,False,False,True,True,True,False,True,False
3,1660.258651,26.91868,75.750399,0.05721999999384433,2039.1007505533198,False,True,False,False,False,True,True,False,True,False
4,2549.519514,21.17,72.83,0.05098999999260253,1541.8111000000001,True,False,False,False,False,True,True,False,False,True
2,850.1335924000001,12.923545,77.711773,0.04117000000104924,1004.3115953952849,False,True,False,False,False,True,True,True,False,False
1,645.0645065,18.964489,73.019574,0.06665999999489973,1384.778907907686,True,False,False,False,False,True,True,True,False,False
2,947.1191792,22.72,88.38,0.025339999999020188,2007.9935999999998,False,True,False,False,False,True,True,True,False,False
3,2250.225023,22.56972,88.36972,0.08887999998033974,1994.4798368784,True,False,False,False,False,True,True,False,False,True
3,1595.065929,28.506454,77.40956800000001,0.04702000001154811,2206.672289351872,True,False,False,False,True,True,True,False,True,False
2,810.7692308,12.95161,80.14097,0.06499999999753321,1037.9545884617,False,False,True,False,False,False,False,True,False,False
3,1209.720021,30.712867,76.648557,0.018930000002041793,2354.0969368829187,True,False,False,False,True,True,True,False,True,False
1,560.0068924,19.02767,72.88001,0.23213999999690005,1386.7367798767,True,False,False,False,False,True,True,True,False,False
1,750.1875468999999,26.748588,75.45094,0.01332999999976406,2018.2061082727203,False,True,False,False,False,True,True,True,False,False
3,1710.0236489999998,12.96991,77.59796,0.05497000000846188,1006.4385573836,True,False,False,False,True,True,True,False,True,False
2,1070.079731,12.976741,77.674509,0.04766000001919483,1007.961985595169,True,False,False,False,False,True,True,False,True,False
3,1750.547046,28.629811,77.434197,0.02741999999924595,2216.926425046767,True,False,False,False,False,True,True,False,True,False
2,1099.868016,14.412591,79.96036600000001,0.022729999996654145,1152.4360513683062,False,True,False,False,False,True,True,False,True,False
2,960.2194787,12.874232,77.505488,0.03645000000144238,997.823633785216,False,True,False,False,False,True,True,True,False,False
2,969.6969697,19.1145,72.8712,0.1649999999994844,1392.8965524,True,False,True,False,True,False,True,True,False,False
3,1064.5848119999998,19.249861,72.96386600000001,0.14089999998985522,1404.5442785226262,True,False,False,False,False,True,True,False,True,False
2,1232.0328539999998,13.0306,77.6485,0.07305000001241851,1011.8065441,False,True,False,False,True,True,True,False,True,False
3,1770.244821,28.368269,77.37273,0.02655000000138399,2194.93041790437,True,False,False,False,False,True,True,False,True,False
2,650.0847937000001,22.605438,88.422084,0.035379999998298675,1998.8199376927919,True,False,False,False,False,True,True,True,False,False
4,999.0917348,24.69405,84.985292,0.02201999999970373,2098.6310499126002,False,True,False,False,False,True,True,True,False,False
3,2100.0,18.951632,72.798626,1.0,1379.6527700576319,True,False,False,False,False,True,True,False,False,True
3,2521.273243,18.49667,73.94167,0.06345999999969062,1367.6746692389002,True,False,False,False,True,True,True,False,False,True
3,2007.411983,28.510825,77.006087,0.06475999999049523,2195.507070391775,True,False,False,False,True,True,True,False,False,True
1,418.3673469,22.5922,88.484911,0.049000000004541466,1999.0688062941997,True,False,False,False,False,True,False,False,False,False
2,674.6139258,21.490368,73.338475,0.03690999999810558,1576.0708163088,True,False,False,False,True,True,True,True,False,False
3,1345.09042,22.5922,88.484911,0.06690999999836442,1999.0688062941997,True,False,False,False,False,True,True,False,True,False
1,546.0145603999999,19.18,72.96333,0.10713999999769971,1399.4366694,True,False,False,False,True,True,False,True,False,False
1,588.0969183999999,18.744775,73.823649,0.04250999999798673,1383.8076901839752,False,True,False,False,False,True,True,True,False,False
2,800.0,23.55,87.32,0.03,2056.386,False,True,False,False,False,True,True,True,False,False
2,956.0229446,22.560951,88.495491,0.057529999997031456,1996.542436171941,True,False,False,False,False,True,True,True,False,False
2,1060.0706710000002,12.7768,77.76886999999999,0.03396000001211239,993.6372982159999,False,True,False,False,False,True,True,False,True,False
3,1697.9244809999998,26.807408,75.83865899999999,0.03999000000283288,2033.0378739858718,True,False,False,False,True,True,True,False,True,False
2,1311.553595,18.552878,73.85136,0.08386999999035494,1370.15527221408,True,False,False,False,False,True,True,False,True,False
3,2400.0,30.696627000000003,76.693764,0.05,2354.239866734028,True,False,False,False,True,True,True,False,False,True
3,2005.347594,30.696627000000003,76.693764,0.05983999998755328,2354.239866734028,True,False,True,False,True,False,True,False,False,True
1,640.0310318,19.2167,73.0833,0.05156000000061246,1404.4198511099999,True,False,True,False,True,False,True,True,False,False
1,700.280112,22.294378,73.219284,0.01428000000091392,1632.3783943853518,False,True,False,False,False,True,True,True,False,False
4,2295.332823,21.17,72.83,0.03921000000443073,1541.8111000000001,False,True,False,False,False,True,True,False,False,True
2,988.1782358,12.842686,80.063733,0.03299000000096946,1028.233382906838,True,False,False,False,False,True,True,True,False,False
1,395.0439935,40.67197199,-86.15292909,0.055690000005024755,-3504.0095188049363,True,False,False,False,False,True,True,False,False,False
3,1620.111732,12.96991,77.59796,0.05369999999481517,1006.4385573836,True,False,False,False,False,True,True,False,True,False
2,1232.001232,24.692547,78.408129,0.12987000000012985,1936.096410514563,True,False,False,False,False,True,True,False,True,False
2,900.0,24.6902,78.416,0.1,1936.1067232,True,False,False,False,False,True,True,True,False,False
3,1527.106134,12.96991,77.59796,0.07857999999363502,1006.4385573836,True,False,False,False,False,True,True,False,True,False
3,1945.945946,12.9847,77.5491,0.09249999999743055,1006.95179877,True,False,True,False,False,False,True,False,True,False
3,1750.087504,12.91,77.64,0.08571000001837623,1002.3324,True,False,False,False,False,True,True,False,True,False
3,1220.930233,22.529,88.368,0.17199999993775236,1990.842672,True,False,False,False,False,True,True,False,True,False
3,1615.1419560000002,28.429614,77.481711,0.0475499999951707,2202.775135789554,True,False,True,False,True,False,True,False,True,False
3,1600.0,20.32042,85.823918,0.05625,1743.97805980556,False,True,False,False,False,True,True,False,True,False
2,743.9972946,18.5993,73.7625,0.05913999999644622,1371.93086625,False,True,False,False,False,True,True,True,False,False
3,1277.5,17.776084,83.366665,0.04,1481.93283983986,True,False,False,False,False,True,True,False,True,False
3,1740.139211,9.958883,76.29593100000001,0.06896000000542486,759.8222502050731,False,True,False,False,False,True,True,False,True,False
2,1139.04709,19.040066,73.115347,0.07198999999201086,1392.121032492902,True,False,False,False,False,True,True,False,True,False
2,900.090009,21.5708,73.1602,0.02222000000002222,1578.12404216,True,False,False,False,False,True,True,True,False,False
1,530.1524188,26.91667,75.86667,0.030180000001161934,2042.0781203889,False,True,False,False,False,True,True,True,False,False
1,614.7311948,19.111438,72.878724,0.17894000000404728,1392.817215245112,True,False,False,False,True,True,True,True,False,False
2,1350.438893,14.433329999999998,79.96667,0.02961999999210627,1154.1853371110997,False,True,False,False,False,True,True,False,True,False
2,917.3333332999998,15.533255,73.761837,0.03750000000136265,1145.761423389435,True,False,True,False,True,False,True,True,False,False
2,630.1050175,22.472241,88.33594599999999,0.042850000000198375,1985.106667474986,False,True,False,False,False,True,True,True,False,False
2,1000.0,22.54111,88.33778000000001,0.046,1991.2316161358,False,True,False,False,False,True,True,True,False,False
2,927.4193548,12.852171,80.216826,0.03224000000134567,1030.960364829246,True,False,False,False,True,True,True,True,False,False
3,1600.0,17.7,83.25,0.04,1473.5249999999999,True,False,True,False,False,False,True,False,True,False
3,903.0612245,22.288976,73.128222,0.03919999999955706,1629.953185080672,False,False,True,False,True,False,False,True,False,False
2,1199.19042,18.5438,73.9438,0.05928999999849899,1371.19903844,True,False,True,False,False,False,True,False,True,False
2,1110.406091,21.104470000000003,79.092709,0.1260800000420747,1669.2097043092301,True,False,False,False,False,True,True,False,True,False
1,688.8888889,19.402549,72.85441800000001,0.0449999999992742,1413.5614151114821,True,False,True,False,False,False,True,True,False,False
3,1398.98192,13.025,80.1847,0.05697000001258058,1044.4057175,True,False,False,False,False,True,True,False,True,False
4,183398.4375,22.5922,88.484911,0.0512,1999.0688062941997,True,False,True,False,False,False,False,False,False,True
3,1294.820717,28.506454,77.40956800000001,0.05020000000509723,2206.672289351872,True,False,False,False,True,True,True,False,True,False
3,2144.476441,18.96667,72.83333,0.163210000030026,1381.4057351111,True,False,False,False,False,True,True,False,False,True
2,1358.024691,28.406388,77.342588,0.024300000006406364,2197.0235636521443,True,False,False,False,False,True,True,False,True,False
2,1135.0737800000002,28.65998,77.37027900000001,0.0352399999936568,2217.43064873442,False,True,False,False,False,True,True,False,True,False
4,3246.753247,28.522931,77.357078,0.076999999994148,2206.450598155618,True,False,True,False,True,False,True,False,False,True
3,1201.7917619999998,18.53,73.84,0.09153000002008668,1368.2552,False,True,False,False,False,True,True,False,True,False
2,910.1941748,35.0,136.0,0.041199999998066346,4760.0,True,False,False,False,False,True,True,True,False,False
2,1150.218542,28.5216,77.3863,0.04346999998196864,2207.18109408,False,True,False,False,False,True,True,False,True,False
2,1255.075674,20.230195,85.816005,0.02708999999310002,1736.0745152709749,False,True,False,False,False,True,True,False,True,False
2,1128.7449390000002,18.5853,73.7413,0.06175000001483948,1370.50418289,True,False,True,False,True,False,True,False,True,False
4,2520.011859,28.41667,77.3,0.03372999999838493,2196.6085909999997,False,True,True,False,False,False,True,False,False,True
2,950.1187648,28.6423,77.3445,0.04631000000222288,2215.32437235,False,True,False,False,False,True,True,True,False,False
3,1300.041271,12.9053,80.1986,0.04846000000564597,1034.98699258,False,True,False,False,False,True,True,False,True,False
2,932.8358209,26.900926,75.775927,0.026799999999871357,2038.4426048084017,False,True,False,False,False,True,True,True,False,False
2,1150.0,24.69028,78.41889,0.08,1936.1843513892002,True,False,False,False,False,True,True,False,True,False
3,1320.190107,26.8346,80.9249,0.05681000001615677,2171.5873215399997,False,True,False,False,False,True,True,False,True,False
2,1006.508757,19.255098,72.9815265,0.14902999994465027,1405.266444947097,True,False,False,False,False,True,True,False,True,False
1,42345.43915,22.281215,70.789479,0.20072999998631494,1577.275601336985,True,False,True,False,True,False,False,False,False,True
3,1990.049751,28.651918,77.348794,0.09045000001108013,2216.191303086892,True,False,False,False,True,True,True,False,True,False
2,1010.10101,12.9576,77.6562,0.076230000007623,1006.23797712,False,True,False,False,False,True,True,False,True,False
3,1267.496969,19.239813,72.962722,0.1814600000041499,1403.7891272509862,True,False,False,False,False,True,True,False,True,False
3,1789.709172,12.9657,77.7188,0.0447000000064815,1007.67864516,True,False,False,False,False,True,True,False,True,False
4,2292.214959,19.239813,72.962722,0.1177899999910087,1403.7891272509862,True,False,False,False,True,True,True,False,False,True
2,1071.811361,19.05871,72.89969,0.1772700000331495,1389.3740507999003,True,False,True,False,False,False,True,False,True,False
1,769.0942436,18.142137,74.57283100000001,0.16903000000558058,1352.9105164798473,True,False,False,False,True,True,True,True,False,False
2,884.8080133999999,26.900926,75.775927,0.029949999998496853,2038.4426048084017,False,True,False,False,True,True,True,True,False,False
2,728.5818369,20.164875,73.110364,0.2333299999946787,1474.2613512645,True,False,False,False,False,True,True,True,False,False
3,1076.320939,26.900926,75.775927,0.030660000009532475,2038.4426048084017,True,False,False,False,True,True,True,False,True,False
2,753.1194296,27.140626,78.043277,0.02243999999970257,2118.1433928714023,False,False,False,False,False,True,False,True,False,False
2,675.024108,28.6159,77.2828,0.031110000000177773,2211.5168765199996,False,True,False,False,False,True,True,True,False,False
4,2349.016137,19.0167,72.8167,0.29373999996493,1384.73333889,True,False,False,False,False,True,True,False,False,True
3,1630.112626,17.88639,83.44711,0.033739999999239316,1492.5675538328999,False,True,False,False,False,True,True,False,True,False
2,974.7292419,24.395822,78.989627,0.027699999999353665,1927.0168801383938,False,True,False,False,False,True,True,True,False,False
2,1120.041483,28.381971000000004,77.347688,0.03857000000061605,2195.279837733048,True,False,False,False,True,True,True,False,True,False
2,827.2276057999999,15.271675,73.959761,0.042309999998310026,1129.489433069675,False,True,False,False,False,True,True,True,False,False
3,1500.0,22.312358,73.145436,0.024,1632.047154098088,True,False,False,False,False,True,True,False,True,False
2,834.8987685,18.49667,73.94167,0.04791000000139538,1367.6746692389002,True,False,False,False,True,True,True,True,False,False
2,828.4833961,26.900926,75.775927,0.029209999999902227,2038.4426048084017,True,False,False,False,True,True,True,True,False,False
3,174909.0909,28.418638,76.94541600000001,0.05500000000285862,2186.683923063408,True,False,True,False,True,False,False,False,False,True
2,1087.5,23.62582,87.06958,0.024,2057.0902245556003,True,False,False,False,False,True,True,False,True,False
2,1100.020371,12.928575,77.58572099999999,0.04908999998873657,1003.072812877575,True,False,False,False,False,True,True,False,True,False
3,769.2307692,19.141644,72.842908,0.26000000001039997,1394.3330128607518,True,False,True,False,True,False,False,True,False,False
2,1226.830244,12.946431,80.23938299999999,0.07499000000198887,1038.813635492073,True,False,False,False,True,True,True,False,True,False
2,1600.0,11.885008,79.812839,0.05,948.5762300177119,False,True,False,False,False,True,True,False,True,False
2,850.2289078,26.215,78.19306,0.030579999999383694,2049.8310679,False,True,False,False,False,True,True,True,False,False
2,1235.669664,20.07911,73.911636,0.14567000003651462,1484.07986952396,True,False,False,False,True,True,True,False,True,False
3,1714.9717030000002,28.401971000000003,77.09943299999999,0.11661999999774922,2189.775860182443,False,True,False,False,True,True,True,False,True,False
3,1512.401694,20.029201,73.787918,0.06611999999518647,1477.913040993518,True,False,False,False,False,True,True,False,True,False
2,1250.0,22.66667,75.75,0.0192,1717.0002525,False,True,False,False,False,True,True,False,True,False
2,862.0689654999999,15.345184,75.10338399999999,0.033060000000661206,1152.4752465026559,False,True,False,False,False,True,True,True,False,False
2,1057.082452,12.976741,77.674509,0.0473000000192984,1007.961985595169,True,False,False,False,False,True,True,False,True,False
1,609.5330976,19.1849,72.8347,0.1640600000127048,1397.32643603,True,False,False,False,False,True,True,True,False,False
3,1989.953632,26.8626,75.7633,0.051760000003859385,2035.19922258,True,False,False,False,True,True,True,False,True,False
2,1030.110935,12.863421,77.652405,0.037860000000873695,998.8755771775051,False,True,False,False,False,True,True,False,True,False
2,956.0229446,24.6902,78.416,0.13597999999298344,1936.1067232,True,False,False,False,False,True,True,True,False,False
1,435.413643,24.69028,78.41889,0.068899999993799,1936.1843513892002,False,False,True,False,True,False,False,False,False,False
2,1216.0778289999998,12.9407,77.7466,0.07811999999878298,1006.09542662,False,True,False,False,False,True,True,False,True,False
1,602.8732683,12.78627,80.22041999999999,0.038980000002763436,1025.7199496334,False,True,False,False,False,True,True,True,False,False
1,740.0555042000001,20.384847,72.93054599999999,0.02161999999891359,1486.678021836462,False,True,False,False,False,True,True,True,False,False
2,1015.141087,12.919987,77.489265,0.0581200000232086,1001.160296439555,False,True,False,False,False,True,True,False,True,False
2,969.6969697,12.86,77.786,0.03629999999988657,1000.32796,False,True,False,False,False,True,True,True,False,False
2,780.306549,22.69995,88.390833,0.021530000000038445,2006.46748955835,False,True,False,False,False,True,True,True,False,False
4,3400.204012,21.17,72.83,0.08823000000624669,1541.8111000000001,False,True,False,False,False,True,True,False,False,True
1,600.0375022999999,28.588293,77.369224,0.05333000000390143,2211.854044894632,False,True,False,False,False,True,True,True,False,False
2,1000.0,28.9196,76.8972,0.045,2223.83626512,False,True,False,False,False,True,True,True,False,False
3,1674.022219,28.5679,77.3679,0.06570999999373366,2210.23843041,True,False,False,False,False,True,True,False,True,False
3,1360.078278,26.930121000000003,75.790763,0.05109999999573554,2041.0544182723231,False,True,False,False,False,True,True,False,True,False
3,84210.52632,18.5438,73.9438,0.1092499999945375,1371.19903844,True,False,True,False,True,False,False,False,False,True
2,860.0,18.5823,73.983,0.05,1374.7743009,False,True,False,False,False,True,True,True,False,False
1,588.0911541,28.66667,77.41667,0.04081000000200479,2219.2781313889,False,True,False,False,False,True,True,True,False,False
2,1175.088132,28.5035,77.426447,0.042549999985873395,2206.9247320645,False,True,False,False,True,True,True,False,True,False
2,975.0390016,17.45,78.5,0.025639999998949784,1369.825,False,True,False,False,False,True,True,True,False,False
1,350.0093336,19.256471,72.868815,0.21427999998912028,1403.196222851865,True,False,False,False,False,True,True,False,False,False
1,700.0259269,24.395822,78.989627,0.0385699999992386,1927.0168801383938,False,True,False,False,False,True,True,True,False,False
3,1030.972121,19.221571,73.042474,0.23278999995383967,1403.991100006654,True,False,True,False,True,False,False,False,True,False
2,1300.075586,12.9259,77.6229,0.06614999998930832,1003.34584311,True,False,False,False,False,True,True,False,True,False
2,1050.144395,22.271214,73.188827,0.03808999999471501,1630.0040285259781,True,False,False,False,False,True,True,False,True,False
3,1450.326323,-6.197965,106.8504905,0.02758000000803957,-662.2556003518325,False,True,False,False,False,True,True,False,True,False
3,1474.840949,26.832353,75.841749,0.0345799999888666,2035.012581305397,False,True,False,False,False,True,True,False,True,False
2,1081.782778,15.174,73.945,0.046220000000776494,1122.0414299999998,False,True,False,False,False,True,True,False,True,False
3,1834.615385,17.776084,83.366665,0.05199999998909854,1481.93283983986,True,False,True,False,True,False,True,False,True,False
2,1078.079059,18.490507,73.818086,0.061220000007439164,1364.933835909602,True,False,False,False,False,True,True,False,True,False
2,1219.89365,18.510418,73.781944,0.06394000001557514,1365.7346242925921,True,False,False,False,True,True,True,False,True,False
1,699.9533364,19.126499,72.99956,0.12858000000812625,1396.22601134044,True,False,True,False,True,False,True,True,False,False
1,550.0113404,19.1955,72.8728,0.17636000001282884,1398.8298324,True,False,False,False,False,True,True,True,False,False
1,594.1176471,29.9243,78.1076,0.03399999999764356,2337.31525468,False,False,False,False,True,True,False,True,False,False
5,7959.300894,24.69028,78.41889,0.12187000000605833,1936.1843513892002,True,False,False,False,True,True,True,False,False,True
2,667.7713339,12.957468,77.516563,0.06034999999870465,1004.4183845424841,True,False,True,False,True,False,True,True,False,False
2,803.9982616000001,13.07667,77.525,0.04602000000145273,1013.7688417500001,True,False,False,False,False,True,True,True,False,False
2,1200.092315,28.684262,77.357147,0.04332999999254224,2218.932672120514,True,False,False,False,False,True,True,False,True,False
1,620.0268678,13.0097,77.5648,0.09677000000482883,1009.0947785600001,False,True,False,False,False,True,True,True,False,False
2,1272.264631,12.9958935,77.761394,0.08646000000293964,1010.5787948355389,True,False,False,False,False,True,True,False,True,False
1,639.952742,19.048979,73.078232,0.10156999999228068,1392.065706725128,True,False,False,False,False,True,True,True,False,False
4,2900.652647,23.35556,85.33471999999999,0.04136999999779705,1993.0401730431997,True,False,False,False,False,True,True,False,False,True
3,996.8669895,12.841795,80.133809,0.03510999999865077,1029.061947747155,False,True,False,False,True,True,True,True,False,False
2,750.1172058,26.205239,78.203214,0.042660000000762546,2049.333913438146,False,True,False,False,False,True,True,True,False,False
1,599.7818975,22.294094,73.23368599999999,0.027509999999624862,1632.678679650484,False,True,False,False,False,True,True,True,False,False
2,1363.9281130000002,24.69028,78.41889,0.12463999999683266,1936.1843513892002,True,False,False,False,True,True,True,False,True,False
1,620.0177147999999,18.663883,73.767663,0.07902999999896133,1376.791031415429,True,False,False,False,False,True,True,True,False,False
3,1775.286148,24.395822,78.989627,0.042810000002320756,1927.0168801383938,True,False,False,False,False,True,True,False,True,False
3,1600.0,26.930121000000003,75.790763,0.03875,2041.0544182723231,False,True,False,False,False,True,True,False,True,False
2,1250.0,20.098413,79.10786,0.0536,1589.9424418261801,True,False,False,False,False,True,True,False,True,False
2,1100.323625,26.91868,75.750399,0.030899999988639706,2039.1007505533198,True,False,False,False,False,True,True,False,True,False
1,1100.535396,22.12947,73.41756,0.016809999993857534,1624.6916914931999,False,True,False,False,False,True,True,False,True,False
4,3000.0,22.360655,73.168216,0.025,1636.08923494148,True,False,False,False,False,True,True,False,False,True
3,1515.31551,24.69028,78.41889,0.09239000002052379,1936.1843513892002,True,False,False,False,True,True,True,False,True,False
1,554.5981512999999,19.2167,73.0833,0.06383000000454564,1404.4198511099999,True,False,False,False,False,True,True,True,False,False
1,495.2380952,58.69175268,-117.0016994,0.010500000000807693,-6867.034804324505,False,True,False,False,False,True,True,False,False,False
2,989.8843931,18.973908,73.02510600000001,0.06919999999745424,1385.5716429342483,True,False,True,False,True,False,True,True,False,False
